# Data from Rosenfeld et al 2002 fig 3. 
# "Regulated" variables are exp data for regulated gene;
# "unregulated" is data for unregulated gene.
# regulatedCyan, , regulatedPurple, , regulatedRed, , unregulated, 
0.0565, 0.161, 0.0484, 0.1217, 0.0607, 0.2152, 0.1689, 0.128
0.0566, 0.1629, 0.0484, 0.1236, 0.0647, 0.2171, 0.173, 0.1298
0.0566, 0.1647, 0.0484, 0.1254, 0.0647, 0.219, 0.177, 0.1298
0.0566, 0.1666, 0.0484, 0.1273, 0.0647, 0.2209, 0.181, 0.1317
0.0566, 0.1685, 0.0525, 0.1292, 0.0687, 0.2227, 0.185, 0.1317
0.0566, 0.1703, 0.0525, 0.131, 0.0687, 0.2246, 0.189, 0.1335
0.0566, 0.1722, 0.0525, 0.1329, 0.0687, 0.2265, 0.193, 0.1354
0.0606, 0.1741, 0.0525, 0.1348, 0.0727, 0.2284, 0.1971, 0.1372
0.0606, 0.176, 0.0565, 0.1367, 0.0728, 0.2302, 0.2011, 0.1391
0.0606, 0.1778, 0.0565, 0.1385, 0.0728, 0.2321, 0.2051, 0.1391
0.0606, 0.1797, 0.0565, 0.1404, 0.0768, 0.234, 0.2091, 0.1409
0.0606, 0.1816, 0.0565, 0.1423, 0.0768, 0.2359, 0.2131, 0.1428
0.0606, 0.1834, 0.0605, 0.1442, 0.0768, 0.2377, 0.2172, 0.1446
0.0606, 0.1853, 0.0605, 0.146, 0.0808, 0.2396, 0.2212, 0.1465
0.0606, 0.1872, 0.0605, 0.1479, 0.0808, 0.2415, 0.2252, 0.1465
0.0606, 0.1891, 0.0605, 0.1498, 0.0808, 0.2433, 0.2292, 0.1482
0.0606, 0.1909, 0.0646, 0.1516, 0.0848, 0.2452, 0.2332, 0.1502
0.0606, 0.1928, 0.0646, 0.1535, 0.0848, 0.2471, 0.2373, 0.1521
0.0646, 0.1947, 0.0646, 0.1554, 0.0848, 0.249, 0.2413, 0.1539
0.0647, 0.1965, 0.0646, 0.1573, 0.0848, 0.2508, 0.2453, 0.1539
0.0647, 0.1984, 0.0686, 0.1591, 0.0889, 0.2527, 0.2493, 0.1558
0.0647, 0.2003, 0.0686, 0.161, 0.0889, 0.2546, 0.2533, 0.1576
0.0647, 0.2022, 0.0686, 0.1629, 0.0889, 0.2565, 0.2572, 0.1595
0.0647, 0.204, 0.0726, 0.1648, 0.0929, 0.2583, 0.2614, 0.1613
0.0647, 0.2059, 0.0726, 0.1666, 0.0929, 0.2602, 0.2654, 0.1632
0.0647, 0.2078, 0.0726, 0.1685, 0.0929, 0.2621, 0.2694, 0.165
0.0647, 0.2096, 0.0726, 0.1703, 0.0969, 0.2639, 0.2734, 0.1669
0.0647, 0.2115, 0.0767, 0.1722, 0.0969, 0.2658, 0.2774, 0.1669
0.0647, 0.2134, 0.0767, 0.1741, 0.0969, 0.2677, 0.2814, 0.1687
0.0687, 0.2153, 0.0767, 0.176, 0.1009, 0.2696, 0.2854, 0.1706
0.0687, 0.2171, 0.0767, 0.1779, 0.1009, 0.2713, 0.2894, 0.1724
0.0687, 0.219, 0.0807, 0.1797, 0.101, 0.2732, 0.2934, 0.1743
0.0687, 0.2209, 0.0807, 0.1816, 0.105, 0.2752, 0.2974, 0.1761
0.0687, 0.2227, 0.0807, 0.1835, 0.105, 0.2771, 0.3016, 0.178
0.0687, 0.2246, 0.0807, 0.1853, 0.105, 0.2789, 0.3056, 0.1798
0.0687, 0.2265, 0.0847, 0.1872, 0.109, 0.2808, 0.3096, 0.1798
0.0687, 0.2284, 0.0847, 0.1891, 0.109, 0.2827, 0.3136, 0.1817
0.0687, 0.2302, 0.0847, 0.191, 0.109, 0.2845, 0.3176, 0.1835
0.0687, 0.2321, 0.0847, 0.1928, 0.113, 0.2864, 0.3216, 0.1854
0.0687, 0.234, 0.0887, 0.1947, 0.113, 0.2883, 0.3256, 0.1873
0.0728, 0.2358, 0.0887, 0.1966, 0.113, 0.2902, 0.3296, 0.1891
0.0728, 0.2377, 0.0888, 0.1985, 0.1171, 0.292, 0.3336, 0.191
0.0728, 0.2396, 0.0888, 0.2003, 0.1171, 0.2939, 0.3377, 0.1928
0.0728, 0.2415, 0.0928, 0.2022, 0.1171, 0.2958, 0.3418, 0.1947
0.0728, 0.2433, 0.0928, 0.2041, 0.1171, 0.2977, 0.3458, 0.1965
0.0728, 0.2452, 0.0928, 0.2059, 0.1211, 0.2995, 0.3498, 0.1984
0.0728, 0.2471, 0.0928, 0.2078, 0.1211, 0.3014, 0.3538, 0.2002
0.0728, 0.2489, 0.0968, 0.2097, 0.1211, 0.3033, 0.3578, 0.2021
0.0728, 0.2508, 0.0968, 0.2116, 0.1211, 0.3051, 0.3618, 0.2021
0.0728, 0.2527, 0.0968, 0.2134, 0.1211, 0.307, 0.3659, 0.2039
0.0768, 0.2546, 0.0968, 0.2153, 0.1251, 0.3089, 0.3699, 0.2058
0.0768, 0.2564, 0.0968, 0.2172, 0.1251, 0.3108, 0.3739, 0.2076
0.0768, 0.2583, 0.1008, 0.2191, 0.1251, 0.3126, 0.3779, 0.2095
0.0768, 0.2602, 0.1008, 0.2209, 0.1251, 0.3145, 0.3779, 0.2113
0.0768, 0.262, 0.1008, 0.2227, 0.1251, 0.3164, 0.382, 0.2113
0.0768, 0.2639, 0.1009, 0.2247, 0.1292, 0.3183, 0.382, 0.2132
0.0768, 0.2658, 0.1009, 0.2265, 0.1292, 0.3201, 0.386, 0.2132
0.0768, 0.2677, 0.1049, 0.2284, 0.1292, 0.322, 0.386, 0.2151
0.0768, 0.2695, 0.1049, 0.2303, 0.1292, 0.3239, 0.39, 0.2151
0.0809, 0.2713, 0.1049, 0.2322, 0.1292, 0.3256, 0.39, 0.2169
0.0809, 0.2732, 0.1049, 0.234, 0.1332, 0.3276, 0.394, 0.2169
0.0809, 0.2751, 0.1049, 0.2359, 0.1332, 0.3295, 0.398, 0.2187
0.0809, 0.277, 0.1049, 0.2378, 0.1332, 0.3314, 0.402, 0.2206
0.0809, 0.2789, 0.1049, 0.2396, 0.1332, 0.3332, 0.4061, 0.2225
0.0809, 0.2808, 0.1089, 0.2415, 0.1332, 0.3351, 0.4101, 0.2243
0.0809, 0.2826, 0.1089, 0.2434, 0.1372, 0.337, 0.4141, 0.2262
0.0809, 0.2845, 0.1089, 0.2453, 0.1372, 0.3388, 0.4141, 0.228
0.0809, 0.2864, 0.1089, 0.2471, 0.1372, 0.3407, 0.4181, 0.2299
0.0849, 0.2883, 0.1089, 0.249, 0.1372, 0.3426, 0.4222, 0.2317
0.0849, 0.2901, 0.1089, 0.2509, 0.1372, 0.3445, 0.4262, 0.2336
0.0849, 0.292, 0.1089, 0.2527, 0.1413, 0.3463, 0.4302, 0.2354
0.0849, 0.2939, 0.1089, 0.2546, 0.1413, 0.3482, 0.4342, 0.2354
0.0849, 0.2957, 0.113, 0.2565, 0.1413, 0.3501, 0.4342, 0.2373
0.0849, 0.2976, 0.113, 0.2584, 0.1413, 0.3519, 0.4382, 0.2373
0.0849, 0.2995, 0.113, 0.2602, 0.1413, 0.3538, 0.4382, 0.2391
0.0849, 0.3013, 0.113, 0.2621, 0.1453, 0.3557, 0.4422, 0.2391
0.0849, 0.3032, 0.113, 0.264, 0.1453, 0.3576, 0.4423, 0.241
0.089, 0.3051, 0.113, 0.2658, 0.1453, 0.3594, 0.4463, 0.241
0.089, 0.307, 0.113, 0.2677, 0.1453, 0.3613, 0.4463, 0.2429
0.089, 0.3088, 0.113, 0.2696, 0.1453, 0.3632, 0.4503, 0.2447
0.089, 0.3107, 0.117, 0.2715, 0.1493, 0.3651, 0.4543, 0.2466
0.089, 0.3126, 0.117, 0.2732, 0.1493, 0.3669, 0.4583, 0.2484
0.089, 0.3145, 0.117, 0.2752, 0.1493, 0.3688, 0.4623, 0.2503
0.089, 0.3163, 0.117, 0.2771, 0.1493, 0.3707, 0.4664, 0.2521
0.089, 0.3182, 0.117, 0.2789, 0.1493, 0.3725, 0.4704, 0.2521
0.089, 0.3201, 0.117, 0.2808, 0.1534, 0.3744, 0.4744, 0.254
0.093, 0.3219, 0.121, 0.2827, 0.1534, 0.3763, 0.4784, 0.2558
0.093, 0.3237, 0.1211, 0.2846, 0.1534, 0.3782, 0.4824, 0.2577
0.093, 0.3256, 0.1211, 0.2864, 0.1534, 0.38, 0.4865, 0.2595
0.097, 0.3276, 0.1211, 0.2883, 0.1534, 0.3819, 0.4865, 0.2614
0.097, 0.3294, 0.1251, 0.2902, 0.1574, 0.3838, 0.4905, 0.2614
0.0971, 0.3313, 0.1251, 0.2921, 0.1574, 0.3857, 0.4905, 0.2631
0.1011, 0.3332, 0.1251, 0.2939, 0.1574, 0.3875, 0.4945, 0.2631
0.1011, 0.3351, 0.1251, 0.2958, 0.1614, 0.3894, 0.4945, 0.2651
0.1011, 0.3369, 0.1251, 0.2977, 0.1614, 0.3913, 0.4985, 0.2651
0.1051, 0.3388, 0.1291, 0.2995, 0.1614, 0.3931, 0.4985, 0.2669
0.1051, 0.3407, 0.1291, 0.3014, 0.1655, 0.395, 0.5025, 0.2669
0.1051, 0.3425, 0.1291, 0.3033, 0.1655, 0.3969, 0.5066, 0.2688
0.1091, 0.3444, 0.1291, 0.3052, 0.1655, 0.3988, 0.5066, 0.2707
0.1091, 0.3463, 0.1331, 0.307, 0.1695, 0.4006, 0.5106, 0.2725
0.1091, 0.3482, 0.1332, 0.3089, 0.1695, 0.4025, 0.5146, 0.2744
0.1132, 0.35, 0.1332, 0.3108, 0.1695, 0.4043, 0.5186, 0.2762
0.1132, 0.3519, 0.1332, 0.3126, 0.1695, 0.4062, 0.5226, 0.2781
0.1132, 0.3538, 0.1332, 0.3145, 0.1735, 0.4081, 0.5267, 0.2799
0.1172, 0.3557, 0.1372, 0.3164, 0.1735, 0.41, 0.5307, 0.2818
0.1172, 0.3575, 0.1372, 0.3183, 0.1735, 0.4119, 0.5347, 0.2836
0.1172, 0.3594, 0.1372, 0.3201, 0.1775, 0.4137, 0.5387, 0.2854
0.1212, 0.3613, 0.1372, 0.322, 0.1775, 0.4156, 0.5427, 0.2873
0.1212, 0.3631, 0.1372, 0.3239, 0.1775, 0.4175, 0.5468, 0.2892
0.1212, 0.365, 0.1412, 0.3258, 0.1816, 0.4194, 0.5508, 0.291
0.1252, 0.3669, 0.1412, 0.3276, 0.1816, 0.4212, 0.5548, 0.2929
0.1252, 0.3688, 0.1412, 0.3295, 0.1816, 0.4231, 0.5588, 0.2947
0.1252, 0.3706, 0.1412, 0.3314, 0.1856, 0.425, 0.5628, 0.2966
0.1293, 0.3725, 0.1452, 0.3332, 0.1856, 0.4269, 0.5669, 0.2985
0.1293, 0.3744, 0.1453, 0.3351, 0.1856, 0.4287, 0.5709, 0.3003
0.1293, 0.3763, 0.1453, 0.337, 0.1896, 0.4306, 0.5749, 0.3022
0.1333, 0.378, 0.1453, 0.3389, 0.1896, 0.4325, 0.5789, 0.304
0.1333, 0.38, 0.1493, 0.3407, 0.1896, 0.4343, 0.5829, 0.3059
0.1333, 0.3819, 0.1493, 0.3426, 0.1936, 0.4362, 0.587, 0.3077
0.1373, 0.3838, 0.1493, 0.3445, 0.1937, 0.4381, 0.591, 0.3096
0.1373, 0.3856, 0.1493, 0.3464, 0.1937, 0.44, 0.595, 0.3114
0.1373, 0.3875, 0.1533, 0.3482, 0.1977, 0.4418, 0.599, 0.3133
0.1413, 0.3894, 0.1533, 0.3501, 0.1977, 0.4437, 0.603, 0.3151
0.1413, 0.3912, 0.1533, 0.3519, 0.1977, 0.4456, 0.6071, 0.317
0.1414, 0.3931, 0.1533, 0.3538, 0.2017, 0.4475, 0.6111, 0.3188
0.1454, 0.395, 0.1533, 0.3557, 0.2017, 0.4493, 0.6151, 0.3207
0.1454, 0.3969, 0.1573, 0.3576, 0.2017, 0.4512, 0.6191, 0.3225
0.1454, 0.3987, 0.1573, 0.3595, 0.2057, 0.4531, 0.6231, 0.3244
0.1494, 0.4006, 0.1574, 0.3613, 0.2057, 0.455, 0.6272, 0.3263
0.1494, 0.4025, 0.1574, 0.3632, 0.2057, 0.4567, 0.6312, 0.3281
0.1494, 0.4043, 0.1614, 0.3651, 0.2098, 0.4586, 0.6352, 0.33
0.1494, 0.4062, 0.1614, 0.3669, 0.2098, 0.4606, 0.6392, 0.3317
0.1534, 0.4081, 0.1614, 0.3688, 0.2098, 0.4624, 0.6432, 0.3317
0.1534, 0.41, 0.1614, 0.3707, 0.2138, 0.4643, 0.6432, 0.3336
0.1534, 0.4118, 0.1654, 0.3726, 0.2138, 0.4662, 0.6473, 0.3336
0.1575, 0.4137, 0.1654, 0.3744, 0.2138, 0.4681, 0.6473, 0.3355
0.1575, 0.4156, 0.1654, 0.3763, 0.2178, 0.4699, 0.6513, 0.3355
0.1575, 0.4175, 0.1654, 0.3782, 0.2178, 0.4718, 0.6513, 0.3374
0.1615, 0.4193, 0.1694, 0.3801, 0.2178, 0.4737, 0.6553, 0.3374
0.1615, 0.4212, 0.1694, 0.3819, 0.2218, 0.4756, 0.6553, 0.3392
0.1615, 0.4231, 0.1694, 0.3838, 0.2218, 0.4774, 0.6593, 0.3392
0.1655, 0.425, 0.1694, 0.3857, 0.2218, 0.4793, 0.6633, 0.3411
0.1655, 0.4268, 0.1735, 0.3875, 0.2259, 0.4812, 0.6674, 0.3429
0.1655, 0.4287, 0.1735, 0.3894, 0.2259, 0.483, 0.6714, 0.3448
0.1655, 0.4306, 0.1735, 0.3913, 0.2259, 0.4849, 0.6754, 0.3466
0.1695, 0.4324, 0.1775, 0.3932, 0.2299, 0.4868, 0.6794, 0.3485
0.1695, 0.4343, 0.1775, 0.395, 0.2299, 0.4887, 0.6834, 0.3485
0.1696, 0.4362, 0.1775, 0.3969, 0.2339, 0.4905, 0.6875, 0.3503
0.1736, 0.4381, 0.1815, 0.3988, 0.2339, 0.4924, 0.6915, 0.3522
0.1736, 0.4399, 0.1815, 0.4007, 0.2339, 0.4943, 0.6955, 0.354
0.1736, 0.4418, 0.1855, 0.4025, 0.2379, 0.4962, 0.6995, 0.3559
0.1776, 0.4437, 0.1856, 0.4043, 0.2379, 0.498, 0.7035, 0.3577
0.1776, 0.4456, 0.1896, 0.4062, 0.242, 0.4999, 0.7075, 0.3596
0.1776, 0.4474, 0.1896, 0.4082, 0.242, 0.5018, 0.7116, 0.3615
0.1776, 0.4493, 0.1896, 0.41, 0.242, 0.5037, 0.7156, 0.3615
0.1816, 0.4512, 0.1936, 0.4119, 0.246, 0.5055, 0.7196, 0.3633
0.1816, 0.453, 0.1936, 0.4138, 0.246, 0.5074, 0.7236, 0.3652
0.1816, 0.4549, 0.1976, 0.4156, 0.25, 0.5093, 0.7276, 0.367
0.1857, 0.4567, 0.1976, 0.4175, 0.25, 0.511, 0.7317, 0.3689
0.1857, 0.4586, 0.1976, 0.4194, 0.25, 0.513, 0.7357, 0.3707
0.1857, 0.4605, 0.2016, 0.4213, 0.254, 0.5149, 0.7397, 0.3726
0.1897, 0.4624, 0.2017, 0.4231, 0.254, 0.5168, 0.7437, 0.3726
0.1897, 0.4643, 0.2057, 0.425, 0.2581, 0.5186, 0.7477, 0.3744
0.1897, 0.4662, 0.2057, 0.4269, 0.2581, 0.5205, 0.7518, 0.3763
0.1937, 0.468, 0.2097, 0.4288, 0.2581, 0.5224, 0.7558, 0.378
0.1937, 0.4699, 0.2097, 0.4306, 0.2621, 0.5243, 0.7598, 0.38
0.1937, 0.4718, 0.2097, 0.4325, 0.2621, 0.5261, 0.7638, 0.3818
0.1937, 0.4736, 0.2137, 0.4344, 0.2661, 0.528, 0.7678, 0.3837
0.1977, 0.4755, 0.2137, 0.4363, 0.2661, 0.5299, 0.7719, 0.3837
0.1977, 0.4774, 0.2177, 0.4381, 0.2661, 0.5318, 0.7759, 0.3855
0.1977, 0.4793, 0.2178, 0.44, 0.2701, 0.5335, 0.7799, 0.3874
0.2018, 0.4811, 0.2178, 0.4419, 0.2702, 0.5354, 0.7839, 0.3892
0.2018, 0.483, 0.2218, 0.4438, 0.2742, 0.5373, 0.7879, 0.3911
0.2018, 0.4849, 0.2218, 0.4456, 0.2742, 0.5392, 0.792, 0.393
0.2058, 0.4868, 0.2258, 0.4475, 0.2742, 0.5411, 0.796, 0.3948
0.2058, 0.4886, 0.2258, 0.4494, 0.2782, 0.543, 0.8, 0.3948
0.2058, 0.4905, 0.2258, 0.4512, 0.2782, 0.5449, 0.804, 0.3967
0.2058, 0.4924, 0.2298, 0.4531, 0.2822, 0.5467, 0.808, 0.3985
0.2098, 0.4942, 0.2298, 0.455, 0.2822, 0.5486, 0.812, 0.4003
0.2098, 0.4961, 0.2298, 0.4569, 0.2822, 0.5505, 0.8161, 0.4022
0.2098, 0.498, 0.2298, 0.4586, 0.2862, 0.5524, 0.8201, 0.4041
0.2139, 0.4999, 0.2339, 0.4606, 0.2863, 0.5542, 0.8241, 0.4041
0.2139, 0.5017, 0.2339, 0.4625, 0.2903, 0.5561, 0.8281, 0.4059
0.2139, 0.5036, 0.2339, 0.4643, 0.2903, 0.558, 0.8321, 0.4078
0.2139, 0.5055, 0.2339, 0.4662, 0.2943, 0.5598, 0.8362, 0.4096
0.2179, 0.5074, 0.2379, 0.4681, 0.2943, 0.5617, 0.8401, 0.4115
0.2179, 0.5091, 0.2379, 0.47, 0.2943, 0.5636, 0.8441, 0.4133
0.2179, 0.511, 0.2379, 0.4718, 0.2983, 0.5655, 0.8481, 0.4133
0.2219, 0.513, 0.2379, 0.4737, 0.2983, 0.5674, 0.8521, 0.4152
0.2219, 0.5148, 0.2379, 0.4756, 0.3023, 0.5692, 0.8563, 0.417
0.2219, 0.5167, 0.2419, 0.4775, 0.3024, 0.5711, 0.8603, 0.4189
0.2219, 0.5186, 0.2419, 0.4793, 0.3064, 0.573, 0.8643, 0.4207
0.2259, 0.5205, 0.2419, 0.4812, 0.3064, 0.5748, 0.8683, 0.4226
0.2259, 0.5223, 0.2419, 0.483, 0.3104, 0.5767, 0.8723, 0.4226
0.226, 0.5242, 0.246, 0.4849, 0.3104, 0.5786, 0.8763, 0.4243
0.226, 0.5261, 0.246, 0.4868, 0.3144, 0.5805, 0.8803, 0.4263
0.23, 0.528, 0.246, 0.4887, 0.3144, 0.5823, 0.8843, 0.4281
0.23, 0.5298, 0.246, 0.4906, 0.3184, 0.5842, 0.8883, 0.43
0.23, 0.5316, 0.246, 0.4924, 0.3184, 0.5861, 0.8923, 0.43
0.234, 0.5335, 0.25, 0.4943, 0.3184, 0.588, 0.8963, 0.4319
0.234, 0.5354, 0.25, 0.4962, 0.3225, 0.5897, 0.9005, 0.4337
0.234, 0.5373, 0.25, 0.4981, 0.3225, 0.5917, 0.9045, 0.4356
0.234, 0.5392, 0.25, 0.4999, 0.3265, 0.5936, 0.9085, 0.4356
0.238, 0.5411, 0.254, 0.5018, 0.3265, 0.5955, 0.9125, 0.4374
0.238, 0.5429, 0.254, 0.5037, 0.3305, 0.5973, 0.9165, 0.4393
0.238, 0.5448, 0.254, 0.5055, 0.3305, 0.5992, 0.9205, 0.4411
0.2421, 0.5467, 0.254, 0.5074, 0.3345, 0.6011, 0.9245, 0.4411
0.2421, 0.5486, 0.254, 0.5093, 0.3345, 0.603, 0.9285, 0.443
0.2421, 0.5504, 0.2581, 0.5112, 0.3386, 0.6048, 0.9325, 0.4447
0.2421, 0.5523, 0.2581, 0.513, 0.3386, 0.6067, 0.9365, 0.4466
0.2461, 0.5542, 0.2581, 0.5149, 0.3426, 0.6086, 0.9407, 0.4485
0.2461, 0.556, 0.2581, 0.5168, 0.3426, 0.6104, 0.9447, 0.4485
0.2461, 0.5579, 0.2621, 0.5186, 0.3426, 0.6122, 0.9487, 0.4504
0.2461, 0.5598, 0.2621, 0.5205, 0.3466, 0.6141, 0.9527, 0.4522
0.2501, 0.5617, 0.2621, 0.5224, 0.3466, 0.616, 0.9567, 0.4541
0.2501, 0.5635, 0.2621, 0.5243, 0.3506, 0.6179, 0.9607, 0.4541
0.2501, 0.5654, 0.2621, 0.5261, 0.3506, 0.6198, 0.9647, 0.4559
0.2542, 0.5673, 0.2661, 0.528, 0.3547, 0.6217, 0.9687, 0.4578
0.2542, 0.5692, 0.2661, 0.5299, 0.3547, 0.6236, 0.9727, 0.4596
0.2542, 0.571, 0.2661, 0.5318, 0.3587, 0.6254, 0.9768, 0.4596
0.2542, 0.5729, 0.2661, 0.5335, 0.3587, 0.6273, 0.9808, 0.4615
0.2582, 0.5748, 0.2661, 0.5354, 0.3627, 0.6292, 0.9849, 0.4633
0.2582, 0.5766, 0.2702, 0.5373, 0.3627, 0.6311, 0.9889, 0.4652
0.2582, 0.5785, 0.2702, 0.5392, 0.3667, 0.6329, 0.9929, 0.4652
0.2622, 0.5804, 0.2702, 0.5411, 0.3667, 0.6348, 0.9969, 0.467
0.2622, 0.5823, 0.2702, 0.543, 0.3708, 0.6367, 1.0009, 0.4689
0.2622, 0.584, 0.2702, 0.5449, 0.3708, 0.6385, 1.005, 0.4707
0.2662, 0.5859, 0.2742, 0.5467, 0.3748, 0.6404, 1.009, 0.4707
0.2662, 0.5878, 0.2742, 0.5486, 0.3748, 0.6423, 1.013, 0.4726
0.2662, 0.5897, 0.2742, 0.5505, 0.3788, 0.6442, 1.017, 0.4745
0.2703, 0.5916, 0.2742, 0.5523, 0.3788, 0.6461, 1.021, 0.4763
0.2703, 0.5935, 0.2742, 0.5542, 0.3828, 0.6479, 1.0251, 0.4782
0.2703, 0.5954, 0.2782, 0.5561, 0.3828, 0.6498, 1.0291, 0.4782
0.2743, 0.5972, 0.2782, 0.558, 0.3869, 0.6517, 1.0331, 0.48
0.2743, 0.5991, 0.2782, 0.5598, 0.3869, 0.6535, 1.0371, 0.4819
0.2743, 0.601, 0.2782, 0.5617, 0.3909, 0.6554, 1.0411, 0.4837
0.2783, 0.6029, 0.2782, 0.5636, 0.3909, 0.6573, 1.0452, 0.4856
0.2783, 0.6047, 0.2823, 0.5655, 0.3949, 0.6592, 1.0492, 0.4856
0.2823, 0.6066, 0.2823, 0.5673, 0.3949, 0.661, 1.0532, 0.4874
0.2823, 0.6085, 0.2823, 0.5692, 0.3989, 0.6629, 1.0572, 0.4893
0.2824, 0.6104, 0.2823, 0.5711, 0.3989, 0.6648, 1.0612, 0.491
0.2864, 0.6122, 0.2863, 0.5729, 0.4029, 0.6667, 1.0652, 0.4929
0.2864, 0.6141, 0.2863, 0.5748, 0.4029, 0.6684, 1.0693, 0.4948
0.2864, 0.616, 0.2863, 0.5767, 0.407, 0.6703, 1.0733, 0.4948
0.2904, 0.6179, 0.2863, 0.5786, 0.407, 0.6723, 1.0773, 0.4967
0.2904, 0.6197, 0.2903, 0.5804, 0.411, 0.6742, 1.0813, 0.4985
0.2904, 0.6216, 0.2903, 0.5823, 0.411, 0.676, 1.0853, 0.5004
0.2944, 0.6235, 0.2903, 0.5842, 0.415, 0.6779, 1.0894, 0.5022
0.2944, 0.6253, 0.2903, 0.5859, 0.415, 0.6798, 1.0934, 0.5041
0.2944, 0.6272, 0.2944, 0.5878, 0.419, 0.6817, 1.0974, 0.5041
0.2985, 0.6291, 0.2944, 0.5897, 0.419, 0.6835, 1.1014, 0.5059
0.2985, 0.631, 0.2944, 0.5917, 0.4231, 0.6854, 1.1054, 0.5078
0.2985, 0.6328, 0.2984, 0.5935, 0.4231, 0.6873, 1.1095, 0.5096
0.3025, 0.6347, 0.2984, 0.5954, 0.4271, 0.6892, 1.1135, 0.5114
0.3025, 0.6366, 0.2984, 0.5973, 0.4271, 0.6909, 1.1175, 0.5133
0.3025, 0.6385, 0.2984, 0.5992, 0.4271, 0.6928, 1.1215, 0.5152
0.3065, 0.6402, 0.3024, 0.601, 0.4311, 0.6947, 1.1255, 0.5152
0.3065, 0.6421, 0.3024, 0.6029, 0.4311, 0.6966, 1.1296, 0.5171
0.3065, 0.6441, 0.3024, 0.6048, 0.4311, 0.6985, 1.1336, 0.5189
0.3105, 0.6459, 0.3064, 0.6067, 0.4351, 0.7004, 1.1376, 0.5208
0.3105, 0.6478, 0.3064, 0.6085, 0.4351, 0.7023, 1.1416, 0.5226
0.3105, 0.6497, 0.3064, 0.6104, 0.4351, 0.7041, 1.1456, 0.5245
0.3146, 0.6516, 0.3105, 0.6122, 0.4392, 0.706, 1.1497, 0.5263
0.3146, 0.6534, 0.3105, 0.6141, 0.4392, 0.7079, 1.1537, 0.5263
0.3146, 0.6553, 0.3105, 0.616, 0.4392, 0.7098, 1.1577, 0.5282
0.3186, 0.6572, 0.3105, 0.6179, 0.4432, 0.7116, 1.1617, 0.53
0.3186, 0.6591, 0.3145, 0.6198, 0.4432, 0.7135, 1.1657, 0.5319
0.3186, 0.6609, 0.3145, 0.6216, 0.4432, 0.7154, 1.1697, 0.5337
0.3226, 0.6627, 0.3145, 0.6235, 0.4472, 0.7173, 1.1738, 0.5356
