0.3226,	0.6329
0.3226,	0.6347
0.3266,	0.6366
0.3266,	0.6385
0.3266,	0.6404
0.3306,	0.6421
0.3306,	0.6441
0.3346,	0.646
0.3346,	0.6479
0.3346,	0.6497
0.3387,	0.6516
0.3387,	0.6535
0.3427,	0.6554
0.3427,	0.6572
0.3427,	0.6591
0.3467,	0.661
0.3467,	0.6627
0.3467,	0.6646
0.3507,	0.6665
0.3507,	0.6684
0.3507,	0.6703
0.3548,	0.6722
0.3548,	0.6741
0.3588,	0.676
0.3588,	0.6778
0.3588,	0.6797
0.3628,	0.6816
0.3628,	0.6834
0.3628,	0.6853
0.3668,	0.6872
0.3668,	0.6891
0.3668,	0.6909
0.3709,	0.6928
0.3709,	0.6947
0.3709,	0.6966
0.3749,	0.6984
0.3749,	0.7003
0.3749,	0.7022
0.3789,	0.7041
0.3789,	0.7059
0.3789,	0.7078
0.383,  0.7097
0.383,  0.7115
0.383,  0.7134
0.387,  0.7153
0.387,  0.7172
0.391,  0.7189
0.391,  0.7208
0.391,  0.7227
0.395,  0.7247
0.395,  0.7265
0.3991,	0.7284
0.3991,	0.7303
0.4031,	0.7322
0.4031,	0.734
0.4071,	0.7359
0.4071,	0.7378
0.4111,	0.7396
0.4111,	0.7415
0.4111,	0.7433
0.4152,	0.7452
0.4152,	0.7471
0.4192,	0.749
0.4192,	0.7509
0.4232,	0.7528
0.4232,	0.7546
0.4232,	0.7565
0.4272,	0.7584
0.4272,	0.7603
0.4272,	0.7621
0.4313,	0.764
0.4313,	0.7659
0.4313,	0.7677
0.4353,	0.7696
0.4353,	0.7715
0.4353,	0.7734
0.4353,	0.7752
0.4393,	0.7771
0.4393,	0.779
0.4393,	0.7809
0.4433,	0.7827
0.4433,	0.7846
0.4433,	0.7865
0.4474,	0.7883
0.4474,	0.7902
0.4474,	0.7921
0.4514,	0.794
0.4514,	0.7957
0.4514,	0.7976
0.4554,	0.7995
0.4554,	0.8014
0.4554,	0.8033
0.4594,	0.8052
0.4595,	0.8071
0.4635,	0.809
0.4635,	0.8108
0.4635,	0.8127
0.4675,	0.8146
0.4675,	0.8164
0.4675,	0.8183
0.4715,	0.8202
0.4715,	0.8221
0.4715,	0.8239
0.4756,	0.8258
0.4756,	0.8277
0.4796,	0.8296
0.4796,	0.8314
0.4796,	0.8333
0.4836,	0.8352
0.4836,	0.837
0.4836,	0.8389
0.4876,	0.8408
0.4876,	0.8427
0.4876,	0.8445
0.4917,	0.8464
0.4917,	0.8483
0.4917,	0.8502
0.4957,	0.8519
0.4957,	0.8538
0.4997,	0.8558
0.4997,	0.8577
0.4997,	0.8595
0.5037,	0.8614
0.5037,	0.8633
0.5078,	0.8652
0.5078,	0.867
0.5118,	0.8689
0.5118,	0.8708
0.5118,	0.8726
0.5158,	0.8745
0.5158,	0.8763
0.5198,	0.8782
0.5198,	0.8801
0.5239,	0.882
0.5239,	0.8839
0.5279,	0.8858
0.5279,	0.8876
0.5279,	0.8895
0.5319,	0.8914
0.5319,	0.8933
0.5359,	0.8951
0.5359,	0.897
0.5359,	0.8989
0.54,   0.9007
0.54,   0.9026
0.544,  0.9045
0.544,  0.9064
0.544,  0.9082
0.548,  0.9101
0.552,  0.912
0.552,  0.9139
0.5561,	0.9157
0.5601,	0.9176
0.5641,	0.9195
0.5641,	0.9214
0.5681,	0.9232
0.5721,	0.9251
0.5762,	0.927
0.5802,	0.9289
0.5802,	0.9306
0.5842,	0.9325
0.5842,	0.9344
0.5882,	0.9364
0.5882,	0.9382
0.5922,	0.9401
0.5923,	0.942
0.5963,	0.9439
0.5963,	0.9457
0.6002,	0.9476
0.6002,	0.9495
0.6042,	0.9514
0.6042,	0.9532
0.6042,	0.955
0.6082,	0.9569
0.6084,	0.9588
0.6124,	0.9607
0.6124,	0.9626
0.6164,	0.9626
0.6204,	0.9645
0.6244,	0.9645
0.6284,	0.9645
0.6324,	0.9664
0.6364,	0.9664
0.6404,	0.9664
0.6444,	0.9664
0.6484,	0.9664
0.6524,	0.9664
0.6566,	0.9683
0.6606,	0.9702
0.6606,	0.972
0.6646,	0.9739
0.6686,	0.9758
0.6726,	0.9777
0.6766,	0.9795
0.6806,	0.9814
0.6846,	0.9814
0.6886,	0.9814
0.6926,	0.9814
0.6966,	0.9814
0.7008,	0.9796
0.7048,	0.9777
